model_name,Price (Dollar),Storage (GB),review,timestamp,stars,country
348,iPhone 13 Pro Max,630.98,256,"Bought this for a sibling and they love it, works like new, you wouldn’t know it was refurbished really. Everything I expected came in the box and so far after a few months of her using it there have been no disappointments.
Read more",2024-08-19,5,the United States
349,iPhone 13 Pro Max,630.98,256,"Good afternoon friend, I received the 2 iPhones, one has some details but is still acceptable, the 2nd iPhone is not a refurbished product Excellent, as described during purchase, there is a very striking detail on the 3rd rear camera which is at the bottom, looking like Any wear on the color of the product or dirt, apart from the various visible scratches on the device, would not even qualify for regulating this iPhone! Have you been able to send another one that you are in really good condition? You will be in the city of Orlando until March 29th at the Hotel Monreale. If this is not possible, I will unfortunately cancel the purchase. I took photos, if you want I can send them to you. Thanks. That’s right, Cláudio Correa.
Read more",2024-03-25,1,the United States
350,iPhone 13 Pro Max,630.98,256,"The IPhone 13 Pro Max 256gb arrived on time and with no delays. The phone was in near mint condition and I had no issues transferring my service and setting up this phone with spectrum. Battery capacity is at 84% which is not great but not terrible. Overall, I am very happy with this purchase and the phone arrived on time and was exactly as advertised
Read more",2024-06-14,5,the United States
351,iPhone 13 Pro Max,630.98,256,"It came up with 82% battery life which sucked. Everything else is good.
Read more",2023-12-26,4,the United States
352,iPhone 13 Pro Max,630.98,256,"Great qualityBattery life 100% even thou they said it was at 80
Read more",2024-08-18,5,the United States
353,iPhone 13 Pro Max,630.98,256,"Phone arrived on time. Physically looks great. 88% battery life….. can’t activate because it says it’s in use on another account! Gotta send it back
Read more",2024-07-03,2,the United States
354,iPhone 13 Pro Max,630.98,256,"The only thing I disliked about my new Iphone 13 Pro Max is the battery life! When paying $695.45, I expected the battery health to be like new. However, it is at 85%. I've had it for three months so far and besides the battery life, I'm well pleased!
Read more",2024-05-24,5,the United States
355,iPhone 13 Pro Max,630.98,256,"El equipo viene con algunos rasguños en la pantalla y costados, estéticamente aceptable, la pila a 87%, dura más o menos según lo uses, en funcionamiento todo bien, sin fallas. Recomiendo porque si mandan los equipos y están bien.
Read more",2024-08-31,5,Mexico
356,iPhone 13 Pro Max,630.98,256,"Belle expérience
Read more",2024-07-30,5,Canada
357,iPhone 11,599.0,64,"I use this phone for work, mostly & it’s been reliable and sturdy. It arrived brand new in the original box, as advertised. The purple color is lovely too.
Read more",2022-05-16,5,the United States
358,iPhone 11,599.0,64,"Very satisfied with my purchase. Arrived on time. everything was in the  Apple box brand new
Read more",2022-04-22,5,the United States
359,iPhone 11,599.0,64,"My whole family had switched to iPhone. I got the iPhone 11 due to the price. And I'm satisfied for now.
Read more",2021-05-13,5,the United States
360,iPhone 11,599.0,64,"Not too bad, had an issue activating but customer service was very helpful.
Read more",2021-02-15,5,the United States
361,iPhone 11,599.0,64,"I got this phone with high expectations because the Cricket monthly payment of $55. However the  phone is really nice I couldn’t activate it. I called the Cricket customer service and every time I called  they told me something new. I just wanted to keep the same phone number that I have been using for years with Metro. Besides the Cricket SIM Card didn’t work, they said the SIM card is the correct one but I needed a new card and they told me to request another card through Amazon with no explanation why the first one didn’t work. But I was afraid a new SIM card could’t work either. So because the disappointing Cricket customer service I had to return a nice good iPhone eleven 😞. I returned the phone on January 22, It means  seven weeks ago and I’m still waiting for my money back. I  don’t recommend this Cricket on line. I had to get in person on another carrier and they did all the job & I can keep the same phone #.
Read more",2021-03-10,1,the United States
362,iPhone 11,599.0,64,"Fast shipping, very nice phone!
Read more",2020-07-28,5,the United States
363,iPhone 11,599.0,64,"I'm switching back to Apple after 10 solid years of loyalty to Android/Google. The last iPhone I owned was the 3G in 2010, and I'm switching over from the Pixel 3. I used an iPhone 8 plus while waiting for the 11 to get here so I can kind of compare it to that phone for the purpose of the review!I left Google because the Pixel was just totally failing me. Constantly overheating, like constant, I no joke was sticking my phone in the refrigerator all day. I'm a heavy camera and Spotify user, and the overheating of the Pixel made a) the battery drain so bad that I could barely use it between charging, b) charge incredibly slow, and c) just run slow in general to the point that it felt like I really just could never use my phone.Then one day my Pixel just decided to stop charging and it's barely a year old. I was fed up. I asked all my family members if their iPhones ever had overheating problems and everyone said no, so I decided I need a new phone anyway, I'll give Apple a chance.Here are my Pro and Cons of the 11 64GB:Pros:- Does not overheat at all so far. I've used it exactly the same as I used my Pixel, taking and editing pictures and videos all day and playing Spotify, and the few times it has gotten a little warm, it cooled off FAST. So far overheating is not an issue, which is fantastic.- Runs really smoothly. Compared to the 8 Plus both running iOS 14, the UI and navigation feel far more smooth, everything feels pretty organic. It's a noticeable difference if you switch from an iPhone that's 3+ years old. Android is a smooth experience as well so I wouldn't say it's better, but I can tell apps are primarily designed with iOS in mind and so the experience feels a little more advanced.- Camera so far seems great. Compared to the 8 Plus it's lightyears better. Clearer, better colors, faster. Compared to the Pixel 3, quality doesn't seem much different, but I like the color profile better, it's warmer in a nice way. And it doesn't overheat, so you can actually use it.- Battery life is amazing so far. Doesn't seem like it's draining at all with pretty heavy useage, or at least useage that would kill my Pixel in about 10 minutes. Better than the 8 Plus also.- Price is pretty good right now.- Comes in some really nice colors. The purple is seriously cute.- Much easier to integrate if you're a non-Apple user than it was 10 years ago lol- Face lock seems fine. I don't miss the fingerprint reader as much as I thought I would. I do kind of miss the reader on the back of the Pixel but it's not a deal breaker.- I like iMessage, it's actually a really nice experience and feels more involved than regular texting. Google has some version of it but none of my friends or family has an Android so it's pointless lol- Cons:- I do have one issue with the UI and I noticed it in the 8 Plus as well, but have never noticed it on a Google phone. That is the touch screen in the corners seems to misfire or just not react at all. I'm still figuring out how to use back arrows the correct way because my phone just doesn't register what I think is me tapping things in the corners. It's a little frustrating. I'm not sure what the deal is.- The physical design is bulky. Bulkier than the Pixel 3. It doesn't bother me per se and I assume the body stays cooler because of it, but it makes it feel a little... old I guess. It also has a pretty thick border around the screen that makes it look a little older as well. But if it means the phone runs better, I'll take it.- The Gmail app shows the number of outstanding emails I have and honestly it bothers me lol. Google phones don't do this and I wish I could turn it off somehow... (can I?). I don't want to be reminded that I'm terrible at cleaning my inbox and have thousands of unread junk emails haunting me.- It bugs me that you have to pay monthly for iCloud storage. You get 15GB free with Google Photos but only 5GB with iCloud, and if you want more you have to pay monthly. I'd rather just pay a lump sum up front for extra storage.- Doesn't come with the wall plug for charging, just the cord... what the?!
Read more",2020-10-23,4,the United States
